Date,TSLA,BND,SPY
2015-04-21,13.96066665649414,60.33552169799805,173.9051513671875
2015-04-22,14.629332542419434,60.111324310302734,174.7596893310547
2015-04-23,14.573332786560059,60.22702407836914,175.19949340820312
2015-04-24,14.562000274658203,60.32108688354492,175.60604858398438
2015-04-27,15.436667442321777,60.27766036987305,174.87596130371094
2015-04-28,15.36533260345459,60.08963394165039,175.43177795410156
2015-04-29,15.49666690826416,59.901573181152344,174.70994567871094
2015-04-30,15.069999694824219,59.96670150756836,172.9592742919922
2015-05-01,15.0686674118042,59.784793853759766,174.83436584472656
2015-05-04,15.36733341217041,59.69783401489258,175.3322296142578
2015-05-05,15.529999732971191,59.60361862182617,173.32437133789062
2015-05-06,15.362000465393066,59.436927795410156,172.6107940673828
2015-05-07,15.786666870117188,59.56016540527344,173.2994842529297
2015-05-08,15.77400016784668,59.719573974609375,175.5810546875
2015-05-11,15.965999603271484,59.40797805786133,174.74313354492188
2015-05-12,16.31599998474121,59.33549499511719,174.22052001953125
2015-05-13,16.211999893188477,59.306488037109375,174.25364685058594
2015-05-14,16.273332595825195,59.42243957519531,176.07069396972656
2015-05-15,16.589332580566406,59.661598205566406,176.261474609375
2015-05-18,16.583332061767578,59.444210052490234,176.8091278076172
2015-05-19,16.47599983215332,59.31372833251953,176.7509765625
2015-05-20,16.290000915527344,59.31372833251953,176.6265869140625
2015-05-21,16.374666213989258,59.50218963623047,177.14096069335938
2015-05-22,16.51533317565918,59.465919494628906,176.7178192138672
2015-05-26,16.497333526611328,59.61088943481445,174.81777954101562
2015-05-27,16.495332717895508,59.639869689941406,176.47723388671875
2015-05-28,16.76333236694336,59.647090911865234,176.27809143066406
2015-05-29,16.719999313354492,59.6688346862793,175.18284606933594
2015-06-01,16.6299991607666,59.46987533569336,175.5396728515625
2015-06-02,16.55666732788086,59.3028450012207,175.3654022216797
2015-06-03,16.599332809448242,59.04146194458008,175.830078125
2015-06-04,16.39466667175293,59.18667984008789,174.34486389160156
2015-06-05,16.609333038330078,58.95433807373047,174.0461883544922
2015-06-08,17.086000442504883,59.026920318603516,172.97586059570312
2015-06-09,17.066667556762695,58.852638244628906,172.95095825195312
2015-06-10,16.713333129882812,58.729217529296875,175.0251922607422
2015-06-11,16.76066780090332,59.00514221191406,175.58937072753906
2015-06-12,16.71266746520996,58.96162796020508,174.24534606933594
2015-06-15,16.691999435424805,58.96883010864258,173.4985809326172
2015-06-16,16.874666213989258,59.12133026123047,174.4444122314453
2015-06-17,17.360666275024414,59.14312744140625,174.72654724121094
2015-06-18,17.459333419799805,59.09951400756836,176.5435791015625
2015-06-19,17.500667572021484,59.26652526855469,175.7598876953125
2015-06-22,17.319332122802734,58.98337173461914,176.66029357910156
2015-06-23,17.844667434692383,58.845420837402344,176.7853546142578
2015-06-24,17.67799949645996,58.95433807373047,175.50140380859375
2015-06-25,17.91933250427246,58.87445831298828,174.96783447265625
2015-06-26,17.805999755859375,58.7655029296875,174.93447875976562
2015-06-29,17.468000411987305,59.063228607177734,171.26602172851562
2015-06-30,17.884000778198242,59.00514221191406,171.62454223632812
2015-07-01,17.94333267211914,58.86180877685547,173.00022888183594
2015-07-02,18.667999267578125,59.007347106933594,172.84182739257812
2015-07-06,18.648000717163086,59.21106719970703,172.3498992919922
2015-07-07,17.858667373657227,59.26926803588867,173.4337158203125
2015-07-08,16.997333526611328,59.43659591674805,170.5240478515625
2015-07-09,17.19466781616211,59.240169525146484,170.83248901367188
2015-07-10,17.27666664123535,58.96371078491211,172.9835205078125
2015-07-13,17.477333068847656,58.825435638427734,174.89280700683594
2015-07-14,17.709999084472656,58.9345817565918,175.65147399902344
2015-07-15,17.542667388916016,59.1019172668457,175.59310913085938
2015-07-16,17.778667449951172,59.1019172668457,177.0021209716797
2015-07-17,18.310667037963867,59.10920715332031,177.15225219726562
2015-07-20,18.817333221435547,59.02916717529297,177.2439422607422
2015-07-21,17.784666061401367,59.13829040527344,176.5436248779297
2015-07-22,17.857999801635742,59.1601448059082,176.22677612304688
2015-07-23,17.81333351135254,59.2983512878418,175.23460388183594
2015-07-24,17.694000244140625,59.33473587036133,173.41709899902344
2015-07-27,16.867332458496094,59.45115661621094,172.4082489013672
2015-07-28,17.654666900634766,59.34929275512695,174.5259552001953
2015-07-29,17.58799934387207,59.2983512878418,175.7265625
2015-07-30,17.785999298095703,59.320167541503906,175.76820373535156
2015-07-31,17.74333381652832,59.52391815185547,175.50140380859375
2015-08-03,17.332666397094727,59.66168975830078,174.90945434570312
2015-08-04,17.75200080871582,59.45755386352539,174.56765747070312
2015-08-05,18.0086669921875,59.36280059814453,175.14288330078125
2015-08-06,16.408666610717773,59.399234771728516,173.70884704589844
2015-08-07,16.167333602905273,59.52320861816406,173.37535095214844
2015-08-10,16.076000213623047,59.399234771728516,175.55978393554688
2015-08-11,15.824666976928711,59.625267028808594,173.97569274902344
2015-08-12,15.878000259399414,59.60337829589844,174.18409729003906
2015-08-13,16.167333602905273,59.479469299316406,173.96737670898438
2015-08-14,16.209999084472656,59.45755386352539,174.60096740722656
2015-08-17,16.999332427978516,59.56696701049805,175.57647705078125
2015-08-18,17.381332397460938,59.45755386352539,175.06790161132812
2015-08-19,17.016666412353516,59.66897964477539,173.68389892578125
2015-08-20,16.14533233642578,59.72004699707031,170.05709838867188
2015-08-21,15.38466739654541,59.81483840942383,164.93801879882812
2015-08-24,14.591333389282227,59.80023956298828,157.99298095703125
2015-08-25,14.66866683959961,59.60337829589844,156.13372802734375
2015-08-26,14.989333152770996,59.34818649291992,162.12828063964844
2015-08-27,16.19933319091797,59.428401947021484,166.13856506347656
2015-08-28,16.565332412719727,59.45755386352539,166.14694213867188
2015-08-31,16.604000091552734,59.37734603881836,164.8045654296875
2015-09-01,15.908666610717773,59.522037506103516,159.88555908203125
2015-09-02,16.512666702270508,59.47821044921875,162.9203338623047
2015-09-03,16.3713321685791,59.522037506103516,163.03712463378906
2015-09-04,16.1286678314209,59.66817092895508,160.5692138671875
2015-09-08,16.544666290283203,59.522037506103516,164.6044464111328
2015-09-09,16.5939998626709,59.50741958618164,162.40342712402344
2015-09-10,16.565332412719727,59.3831901550293,163.28720092773438
2015-09-11,16.682666778564453,59.50741958618164,164.0292205810547
2015-09-14,16.87933349609375,59.522037506103516,163.4206085205078
2015-09-15,16.904666900634766,59.273597717285156,165.46324157714844
2015-09-16,17.483333587646484,59.2370719909668,166.8972625732422
2015-09-17,17.471332550048828,59.57315444946289,166.5220947265625
2015-09-18,17.374666213989258,59.74118423461914,163.80087280273438
2015-09-21,17.613332748413086,59.522037506103516,164.64732360839844
2015-09-22,17.395999908447266,59.63163375854492,162.51025390625
2015-09-23,17.40399932861328,59.63163375854492,162.2504425048828
2015-09-24,17.541332244873047,59.65353775024414,161.66380310058594
2015-09-25,17.12733268737793,59.54392623901367,161.62188720703125
2015-09-28,16.562000274658203,59.69740295410156,157.5656280517578
2015-09-29,16.44333267211914,59.74118423461914,157.6578369140625
2015-09-30,16.559999465942383,59.85809326171875,160.59947204589844
2015-10-01,15.991999626159668,59.89030838012695,161.01849365234375
2015-10-02,16.504667282104492,60.11723327636719,163.42373657226562
2015-10-05,16.40999984741211,59.88300323486328,166.33181762695312
2015-10-06,16.097333908081055,59.9635124206543,165.7618865966797
2015-10-07,15.46399974822998,59.9635124206543,167.11961364746094
2015-10-08,15.114666938781738,59.86836242675781,168.62814331054688
2015-10-09,14.712667465209961,59.86102294921875,168.72874450683594
2015-10-12,14.371999740600586,59.9635124206543,168.887939453125
2015-10-13,14.616666793823242,60.00011444091797,167.82359313964844
2015-10-14,14.458666801452637,60.219764709472656,167.0190887451172
2015-10-15,14.753999710083008,60.10259246826172,169.58352661132812
2015-10-16,15.133999824523926,60.08062744140625,170.35455322265625
2015-10-19,15.206666946411133,60.08062744140625,170.43838500976562
2015-10-20,14.20199966430664,59.985469818115234,170.22047424316406
2015-10-21,14.005999565124512,60.095298767089844,169.16453552246094
2015-10-22,14.114666938781738,60.19776916503906,172.02227783203125
2015-10-23,13.939332962036133,60.044044494628906,173.90802001953125
2015-10-26,14.350666999816895,60.10995101928711,173.4805908203125
2015-10-27,14.023332595825195,60.12458419799805,173.14535522460938
2015-10-28,14.197333335876465,59.95620346069336,175.1147918701172
2015-10-29,14.108667373657227,59.74392318725586,175.01422119140625
2015-10-30,13.795332908630371,59.87565994262695,174.26004028320312
2015-11-02,14.252667427062988,59.757572174072266,176.32159423828125
2015-11-03,13.890000343322754,59.65483474731445,176.8328857421875
2015-11-04,15.442000389099121,59.69154739379883,176.29653930664062
2015-11-05,15.451333045959473,59.581520080566406,176.12051391601562
2015-11-06,15.490667343139648,59.34672546386719,176.0282745361328
2015-11-09,15.022000312805176,59.29542922973633,174.38571166992188
2015-11-10,14.433333396911621,59.361427307128906,174.78794860839844
2015-11-11,14.60533332824707,59.36874771118164,174.10081481933594
2015-11-12,14.196000099182129,59.376121520996094,171.6703643798828
2015-11-13,13.812666893005371,59.48612976074219,169.7427978515625
2015-11-16,14.287332534790039,59.48612976074219,172.3240203857422
2015-11-17,14.266667366027832,59.55220413208008,172.19834899902344
2015-11-18,14.73799991607666,59.52284240722656,174.93043518066406
2015-11-19,14.786666870117188,59.603515625,174.77957153320312
2015-11-20,14.667332649230957,59.588829040527344,175.41651916503906
2015-11-23,14.516667366027832,59.610843658447266,175.21539306640625
2015-11-24,14.550000190734863,59.63286209106445,175.44996643066406
2015-11-25,15.309332847595215,59.64019775390625,175.42489624023438
2015-11-27,15.440667152404785,59.669498443603516,175.6260528564453
2015-11-30,15.350666999816895,59.64019775390625,174.8969268798828
2015-12-01,15.812666893005371,59.8658561706543,176.564697265625
2015-12-02,15.465999603271484,59.79232406616211,174.76275634765625
2015-12-03,15.513999938964844,59.32926940917969,172.31561279296875
2015-12-04,15.358667373657227,59.564491271972656,175.67636108398438
2015-12-07,15.408666610717773,59.66738510131836,174.61190795898438
2015-12-08,15.114666938781738,59.68211364746094,173.43869018554688
2015-12-09,14.968000411987305,59.66005325317383,172.08937072753906
2015-12-10,15.137999534606934,59.65270233154297,172.53353881835938
2015-12-11,14.468000411987305,59.81440734863281,169.18960571289062
2015-12-14,14.571999549865723,59.53508758544922,170.04444885253906
2015-12-15,14.739333152770996,59.46888732910156,171.82962036132812
2015-12-16,15.633999824523926,59.402793884277344,174.34376525878906
2015-12-17,15.559332847595215,59.5276985168457,171.68710327148438
2015-12-18,15.36400032043457,59.66005325317383,168.62852478027344
2015-12-21,15.503999710083008,59.593894958496094,170.01954650878906
2015-12-22,15.329999923706055,59.51301574707031,171.5623321533203
2015-12-23,15.313332557678223,59.52040481567383,173.6868438720703
2015-12-24,15.371333122253418,59.56464767456055,173.40020751953125
2015-12-28,15.263333320617676,59.56464767456055,173.00396728515625
2015-12-29,15.812666893005371,59.38036346435547,174.85031127929688
2015-12-30,15.87266731262207,59.417179107666016,173.61097717285156
2015-12-31,16.000667572021484,59.535152435302734,171.87425231933594
2016-01-04,14.894000053405762,59.505714416503906,169.47149658203125
2016-01-05,14.895333290100098,59.57937240600586,169.75820922851562
2016-01-06,14.602666854858398,59.84476089477539,167.61679077148438
2016-01-07,14.376667022705078,59.85212707519531,163.59542846679688
2016-01-08,14.066666603088379,59.92583465576172,161.7997283935547
2016-01-11,13.856666564941406,59.675201416015625,161.95993041992188
2016-01-12,13.998000144958496,59.83002853393555,163.26657104492188
2016-01-13,13.354000091552734,59.977455139160156,159.19468688964844
2016-01-14,13.745332717895508,59.90370559692383,161.80813598632812
2016-01-15,13.666000366210938,60.00692367553711,158.3347625732422
2016-01-19,13.64799976348877,59.9332389831543,158.5455322265625
2016-01-20,13.24666690826416,59.99951934814453,156.51370239257812
2016-01-21,13.33133316040039,59.96269226074219,157.3905792236328
2016-01-22,13.50333309173584,59.94057846069336,160.6194305419922
2016-01-25,13.092000007629395,59.94057846069336,158.19143676757812
2016-01-26,12.904000282287598,60.029075622558594,160.34967041015625
2016-01-27,12.538000106811523,60.029075622558594,158.60459899902344
2016-01-28,12.646666526794434,60.07331085205078,159.4307403564453
2016-01-29,12.74666690826416,60.250213623046875,163.31727600097656
2016-02-01,13.129332542419434,60.12753677368164,163.25823974609375
2016-02-02,12.185333251953125,60.334434509277344,160.31593322753906
2016-02-03,11.565333366394043,60.37876510620117,161.2769775390625
2016-02-04,11.688667297363281,60.4230842590332,161.52996826171875
2016-02-05,10.84000015258789,60.364017486572266,158.45272827148438
2016-02-08,9.866000175476074,60.62255096435547,156.3198699951172
2016-02-09,9.883333206176758,60.615177154541016,156.3282928466797
2016-02-10,9.57800006866455,60.7407341003418,156.19332885742188
2016-02-11,10.031332969665527,60.777706146240234,154.1615753173828
2016-02-12,10.06933307647705,60.578216552734375,157.33990478515625
2016-02-16,10.344667434692383,60.48957824707031,159.99557495117188
2016-02-17,11.245332717895508,60.47477340698242,162.6090850830078
2016-02-18,11.118000030517578,60.681644439697266,161.94300842285156
2016-02-19,11.10533332824707,60.60041046142578,161.8671417236328
2016-02-22,11.849332809448242,60.615177154541016,164.2108917236328
2016-02-23,11.814000129699707,60.652069091796875,162.1369171142578
2016-02-24,11.933333396911621,60.69641876220703,162.87892150878906
2016-02-25,12.495332717895508,60.785030364990234,164.85154724121094
2016-02-26,12.689332962036133,60.72594451904297,164.4722442626953
2016-02-29,12.795332908630371,60.76291275024414,163.18235778808594
2016-03-01,12.423333168029785,60.55937957763672,167.0182647705078
2016-03-02,12.555999755859375,60.522335052490234,167.76856994628906
2016-03-03,13.049332618713379,60.55194091796875,168.4261474609375
2016-03-04,13.402667045593262,60.522335052490234,168.97415161132812
2016-03-07,13.685999870300293,60.50753402709961,169.10903930664062
2016-03-08,13.506667137145996,60.707374572753906,167.2627410888672
2016-03-09,13.914667129516602,60.60376739501953,168.08892822265625
2016-03-10,13.678667068481445,60.574100494384766,168.22384643554688
2016-03-11,13.833333015441895,60.49271774291992,170.9384765625
2016-03-14,14.34333324432373,60.6259765625,170.71925354003906
2016-03-15,14.555999755859375,60.56675338745117,170.4410858154297
2016-03-16,14.795332908630371,60.803627014160156,171.42739868164062
2016-03-17,15.092000007629395,60.936866760253906,172.51504516601562
2016-03-18,15.515999794006348,60.98869705200195,173.19288635253906
2016-03-21,15.887999534606934,60.87763214111328,173.4386749267578
2016-03-22,15.616000175476074,60.86281204223633,173.34542846679688
2016-03-23,14.838666915893555,60.99608612060547,172.20144653320312
2016-03-24,15.183333396911621,60.92210006713867,172.12513732910156
2016-03-28,15.350666999816895,60.95170974731445,172.2268524169922
2016-03-29,15.342000007629395,61.203346252441406,173.8199920654297
2016-03-30,15.12600040435791,61.18115234375,174.5826873779297
2016-03-31,15.317999839782715,61.29959487915039,174.15890502929688
2016-04-01,15.839332580566406,61.36857223510742,175.34535217285156
2016-04-04,16.465999603271484,61.36857223510742,174.77757263183594
2016-04-05,17.031333923339844,61.47980499267578,173.0319366455078
2016-04-06,17.69466781616211,61.45017623901367,174.921630859375
2016-04-07,17.14666748046875,61.65044021606445,172.8285369873047
2016-04-08,16.67133331298828,61.59856033325195,173.2946319580078
2016-04-11,16.661333084106445,61.591087341308594,172.8878173828125
2016-04-12,16.521333694458008,61.49470138549805,174.49794006347656
2016-04-13,16.968666076660156,61.53178024291992,176.26051330566406
2016-04-14,16.790666580200195,61.47980499267578,176.26898193359375
2016-04-15,16.96733283996582,61.620723724365234,176.07412719726562
2016-04-18,16.92533302307129,61.59856033325195,177.31130981445312
2016-04-19,16.4913330078125,61.635581970214844,177.87057495117188
2016-04-20,16.6646671295166,61.46500778198242,178.0400848388672
2016-04-21,16.55266761779785,61.39085006713867,177.08251953125
2016-04-22,16.916667938232422,61.36857223510742,177.08251953125
2016-04-25,16.788000106811523,61.29436111450195,176.7774658203125
2016-04-26,16.916000366210938,61.20539474487305,177.0401611328125
2016-04-27,16.764667510986328,61.39085006713867,177.4044647216797
2016-04-28,16.513999938964844,61.502098083496094,175.79446411132812
2016-04-29,16.05066680908203,61.546592712402344,174.84532165527344
2016-05-02,16.1200008392334,61.43806457519531,176.23507690429688
2016-05-03,15.48799991607666,61.60903549194336,174.70130920410156
2016-05-04,14.837332725524902,61.63134002685547,173.7267608642578
2016-05-05,14.10200023651123,61.742774963378906,173.69288635253906
2016-05-06,14.328666687011719,61.71306610107422,174.3284454345703
2016-05-09,13.928000450134277,61.7576789855957,174.47250366210938
2016-05-10,13.912667274475098,61.7576789855957,176.64183044433594
2016-05-11,13.93066692352295,61.77253723144531,174.98941040039062
2016-05-12,13.8186674118042,61.779964447021484,175.04026794433594
2016-05-13,13.840666770935059,61.84685516357422,173.51492309570312
2016-05-16,13.88599967956543,61.71306610107422,175.2266845703125
2016-05-17,13.644000053405762,61.6684684753418,173.5911865234375
2016-05-18,14.07800006866455,61.378665924072266,173.64205932617188
2016-05-19,14.347332954406738,61.445491790771484,173.0403594970703
2016-05-20,14.685333251953125,61.445491790771484,174.133544921875
2016-05-23,14.414667129516602,61.46038055419922,173.896240234375
2016-05-24,14.52733325958252,61.4306526184082,176.1503448486328
2016-05-25,14.638667106628418,61.408355712890625,177.34524536132812
2016-05-26,15.008000373840332,61.512428283691406,177.39598083496094
2016-05-27,14.869333267211914,61.4901237487793,178.15872192382812
2016-05-31,14.881999969482422,61.5421142578125,177.81976318359375
2016-06-01,14.637332916259766,61.563724517822266,178.18414306640625
2016-06-02,14.597332954406738,61.68290710449219,178.7265167236328
2016-06-03,14.599332809448242,62.070167541503906,178.19259643554688
2016-06-06,14.711999893188477,61.97334289550781,179.09930419921875
2016-06-07,15.489333152770996,61.980831146240234,179.3789520263672
2016-06-08,15.701333045959473,62.05531311035156,179.9636688232422
2016-06-09,15.290666580200195,62.114871978759766,179.7179412841797
2016-06-10,14.586000442504883,62.17446517944336,178.01461791992188
2016-06-13,14.524666786193848,62.18932342529297,176.64183044433594
2016-06-14,14.330666542053223,62.18190002441406,176.29440307617188
2016-06-15,14.513333320617676,62.32342529296875,176.04864501953125
2016-06-16,14.528667449951172,62.39042663574219,176.57403564453125
2016-06-17,14.364666938781738,62.30107116699219,175.9164581298828
2016-06-20,14.646666526794434,62.15958023071289,177.04940795898438
2016-06-21,14.640666961669922,62.077659606933594,177.55194091796875
2016-06-22,13.11066722869873,62.100013732910156,177.26235961914062
2016-06-23,13.09333324432373,61.988250732421875,179.5707244873047
2016-06-24,12.876667022705078,62.33834457397461,173.1225128173828
2016-06-27,13.236666679382324,62.651119232177734,170.02195739746094
2016-06-28,13.452667236328125,62.72557067871094,173.0884552001953
2016-06-29,14.012666702270508,62.70325469970703,176.03578186035156
2016-06-30,14.152000427246094,62.785194396972656,178.43783569335938
2016-07-01,14.433333396911621,62.95977020263672,178.81259155273438
2016-07-05,14.26533317565918,63.17620849609375,177.5263671875
2016-07-06,14.295999526977539,63.28813171386719,178.59117126464844
2016-07-07,14.395999908447266,63.18367004394531,178.48046875
2016-07-08,14.45199966430664,63.34782791137695,181.1380615234375
2016-07-11,14.985333442687988,63.16127395629883,181.77696228027344
2016-07-12,14.976667404174805,62.90757751464844,183.0972442626953
2016-07-13,14.835332870483398,63.01951217651367,183.07171630859375
2016-07-14,14.768667221069336,62.92249298095703,184.09384155273438
2016-07-15,14.69333267211914,62.721046447753906,183.84681701660156
2016-07-18,15.083333015441895,62.74338912963867,184.34085083007812
2016-07-19,15.017333030700684,62.84038162231445,184.1535186767578
2016-07-20,15.223999977111816,62.77324676513672,184.92013549804688
2016-07-21,14.699999809265137,62.847843170166016,184.22164916992188
2016-07-22,14.817999839782715,62.855323791503906,185.0478973388672
2016-07-25,15.333999633789062,62.8180046081543,184.54531860351562
2016-07-26,15.300666809082031,62.81058120727539,184.63050842285156
2016-07-27,15.232666969299316,62.99715042114258,184.43458557128906
2016-07-28,15.37399959564209,62.95977020263672,184.64759826660156
2016-07-29,15.652667045593262,63.16127395629883,184.9456787109375
2016-08-01,15.333999633789062,62.963104248046875,184.79234313964844
2016-08-02,15.146666526794434,62.90333938598633,183.6083526611328
2016-08-03,15.052666664123535,62.90333938598633,184.14498901367188
2016-08-04,15.37399959564209,63.01551055908203,184.34085083007812
2016-08-05,15.335332870483398,62.80614471435547,185.8485870361328
2016-08-08,15.077333450317383,62.81363296508789,185.7378387451172
2016-08-09,15.272000312805176,62.99307632446289,185.8485870361328
2016-08-10,15.043333053588867,63.07530975341797,185.38864135742188
2016-08-11,14.994000434875488,62.91080856323242,186.24899291992188
2016-08-12,15.040666580200195,63.05286407470703,186.0870819091797
2016-08-15,15.03933334350586,62.94818115234375,186.62380981445312
2016-08-16,14.907333374023438,62.91825866699219,185.66123962402344
2016-08-17,14.88266658782959,63.01551055908203,186.01046752929688
2016-08-18,14.900667190551758,63.082767486572266,186.42784118652344
2016-08-19,15.0,62.9556770324707,186.15524291992188
2016-08-22,14.862000465393066,63.04541015625,186.14675903320312
2016-08-23,14.989333152770996,63.07530975341797,186.5215301513672
2016-08-24,14.841333389282227,63.06788635253906,185.56752014160156
2016-08-25,14.730667114257812,63.00056457519531,185.43971252441406
2016-08-26,14.666000366210938,62.84355163574219,185.09048461914062
2016-08-29,14.346667289733887,63.06036376953125,186.0019073486328
2016-08-30,14.089332580566406,63.008018493652344,185.69534301757812
2016-08-31,14.133999824523926,62.963104248046875,185.1671905517578
2016-09-01,13.38466739654541,63.05006790161133,185.1756591796875
2016-09-02,13.185333251953125,62.96012878417969,186.01046752929688
2016-09-06,13.522000312805176,63.14749526977539,186.5726776123047
2016-09-07,13.447333335876465,63.154964447021484,186.55560302734375
2016-09-08,13.157333374023438,62.915199279785156,186.1297607421875
2016-09-09,12.964667320251465,62.638023376464844,181.6746826171875
2016-09-12,13.220000267028809,62.6605110168457,184.28131103515625
2016-09-13,13.069999694824219,62.4807014465332,181.6321563720703
2016-09-14,13.093999862670898,62.56309127807617,181.5640106201172
2016-09-15,13.361332893371582,62.61551284790039,183.37831115722656
2016-09-16,13.69333267211914,62.66797637939453,182.66943359375
2016-09-19,13.755999565124512,62.62299346923828,182.7036895751953
2016-09-20,13.642666816711426,62.638023376464844,182.71229553222656
2016-09-21,13.6813325881958,62.81781005859375,184.76695251464844
2016-09-22,13.76200008392334,62.94515609741211,185.9312744140625
2016-09-23,13.829999923706055,62.93020248413086,184.91253662109375
2016-09-26,13.932666778564453,63.03505325317383,183.414306640625
2016-09-27,13.720666885375977,63.10999298095703,184.55291748046875
2016-09-28,13.751333236694336,63.10999298095703,185.46893310546875
2016-09-29,13.380000114440918,63.11748504638672,183.79100036621094
2016-09-30,13.60200023651123,63.03505325317383,185.17787170410156
2016-10-03,14.24666690826416,62.96828079223633,184.73275756835938
2016-10-04,14.093999862670898,62.75811767578125,183.79100036621094
2016-10-05,13.897333145141602,62.65298843383789,184.60430908203125
2016-10-06,13.399999618530273,62.630516052246094,184.73275756835938
2016-10-07,13.107333183288574,62.68304443359375,184.0991668701172
2016-10-10,13.396666526794434,62.61551284790039,185.05799865722656
2016-10-11,13.34000015258789,62.51790237426758,182.7208709716797
2016-10-12,13.434000015258789,62.55541229248047,182.96054077148438
2016-10-13,13.349332809448242,62.630516052246094,182.36129760742188
2016-10-14,13.100666999816895,62.50288391113281,182.45547485351562
