Return,Volatility,Sharpe,Weight_TSLA,Weight_BND,Weight_SPY
0.2197640119075222,0.24452814370296322,0.7351465119118875,0.3631294087346555,0.29829363989531515,0.33857695137002947
0.27909520655503206,0.3399738457010925,0.7032752947861945,0.5852588334447109,0.37477014982968043,0.039971016725608745
0.1707989505724395,0.18518276187290708,0.7063235759611804,0.26305589598657475,0.4426321521565445,0.29431195185688075
0.15801193499294158,0.1734835426704135,0.6802485882891055,0.2588778910312267,0.5350402599200711,0.20608184904870225
0.18081991994106777,0.2005473804209909,0.7021778077851593,0.30338446092439997,0.46255449155368317,0.23406104752191684
0.17946848488984807,0.192393669534245,0.7249120266143864,0.2555850878615868,0.354303193088591,0.39011171904982217
0.09983580683445892,0.10245888264808913,0.5839982370291334,0.09393000627483397,0.5917748114467777,0.3142951822783884
0.15783201305027617,0.165541190498745,0.7117987535021953,0.15214001007717987,0.27049152564746914,0.577368464275351
0.2211618146740194,0.24232168636860343,0.7476087567269908,0.33862253472322257,0.22598175935354178,0.4353957059232357
0.2904039423855633,0.33760128596934735,0.7417150135153775,0.5397881214356053,0.17052205063733275,0.28968982792706194
0.19397131405310014,0.2124196844514654,0.7248448487752094,0.3057623386276453,0.362730434586592,0.3315072267857627
0.2949505683066988,0.34311449229368873,0.7430480904562724,0.5484959056599775,0.15566299409201137,0.29584110024801114
0.2517564070963181,0.28578104972128715,0.7409742783954258,0.43996712119831904,0.23252702211745135,0.32750585668422966
0.21705285581257103,0.25513871534452454,0.6939474300224845,0.42498010008970527,0.4742285720713051,0.10079132783898966
0.17267681558953366,0.18797605546993118,0.7058176386234296,0.2704969670376001,0.44607579021017496,0.283427242752225
0.16295559023957074,0.17314769924574153,0.710119688423147,0.13236869214149447,0.1800220558149081,0.6876092520435975
0.16168008283842622,0.16967917021571294,0.7171185637207823,0.19211332661417363,0.3391646083438389,0.4687220650419876
0.28105088377379384,0.31425292814226075,0.7670601040976499,0.45149891261291153,0.025709040182094918,0.5227920472049936
0.2608094630273853,0.2878489900235741,0.767101746680791,0.39659253468365674,0.05164039114575945,0.5517670741705838
0.36500142591440843,0.4389172947240596,0.7404616537580998,0.7315315470334394,0.04851970200917235,0.21994875095738842
0.23448836535126052,0.2772363590732023,0.7015254636925427,0.4636053073841898,0.4302860494745896,0.10610864314122068
0.1619913010103405,0.17018299596279915,0.7168242650811423,0.19669321425500755,0.3480753963204739,0.4552313894245185
0.24484381137507444,0.2773828783703637,0.7384875828621457,0.426469916437475,0.2544753009354753,0.3190547826270496
0.3633971047525158,0.43525826405337337,0.7430004929506849,0.7210856322077346,0.03538830635183567,0.24352606144042982
0.19608312552490653,0.21943039083186536,0.7113104293949075,0.3364485387338494,0.42222079940080437,0.2413306618653462
0.28381034774300934,0.3225633562098743,0.7558525884892371,0.48966092892323393,0.09862171901364276,0.4117173520631232
0.27350684227290656,0.31767669387992,0.7350455566034405,0.510008096977928,0.23217782809613602,0.257814074925936
0.30337746629071677,0.3458769470355529,0.7614773651383134,0.5244176491753357,0.027898574560124487,0.4476837762645398
0.18197430997446137,0.20494654874041296,0.6927382327100674,0.32100440618575504,0.49718176376567375,0.18181383004857118
0.2377779828448967,0.26862576627312557,0.7362584222237479,0.41166706826255084,0.274401997987463,0.31393093374998604
0.2771587086033208,0.3356785031000803,0.7065054997954799,0.5741374139431757,0.3626263871429157,0.0632361989139086
0.19432474994003263,0.21032194919171096,0.7337548483794422,0.2873169136787918,0.31392166306276786,0.3987614232584403
0.28419072073198703,0.32691989245632336,0.7469435980088334,0.5120420867102482,0.15133798160415654,0.33661993168559523
0.16470129257561378,0.17533772021417207,0.7112063075948133,0.22983123743983894,0.4088658696153577,0.3613028929448034
0.13799432852636218,0.14489462288966243,0.676314459239699,0.18276490427142875,0.5063241302018502,0.3109109655267211
0.26805860684889493,0.30759010962228855,0.7414367358200953,0.48229727713410725,0.20693029250856407,0.31077243035732866
0.23913384071450494,0.27032639466368735,0.7366422393279318,0.4146243906301388,0.27086937625804414,0.3145062331118171
0.19360688548123894,0.2056986700251795,0.746756823767679,0.21036598035148324,0.12792888251434453,0.6617051371341723
0.10455825180353137,0.10804934628872252,0.5974885922125152,0.07903697083514996,0.5166877235794713,0.4042753055853788
