Ticker,BND,BND,BND,BND,BND,SPY,SPY,SPY,SPY,SPY,TSLA,TSLA,TSLA,TSLA,TSLA
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2017-03-21,61.21415939868244,61.38862609863282,61.18382289949049,61.38862609863281,2079000,205.38986886126582,205.5109555506697,202.02537456555163,202.1551055908203,131809300,17.52199935913086,17.65333366394043,16.682666778564453,16.711999893188477,103629000
2017-03-22,61.44171124756697,61.52515107149632,61.4037819504361,61.47205352783203,1339600,202.18968445195426,202.91620449898713,201.56694921236672,202.6307830810547,97569200,16.770666122436523,17.004667282104492,16.700666427612305,17.000667572021484,60889500
2017-03-23,61.49479751561784,61.517552774844695,61.35826017305953,61.44169998168945,1790300,202.63076264780625,203.54756354767736,202.04263120164606,202.41453552246094,100410300,17.025999069213867,17.17799949645996,16.886667251586914,16.985332489013672,49803000
2017-03-24,61.39620190860104,61.494809980971574,61.38861489158843,61.426544189453125,3736700,202.7173191160877,203.28814886684097,201.4891502622545,202.26756286621094,112504900,17.046667098999023,17.592666625976562,17.000667572021484,17.54400062561035,84709500
2017-03-27,61.59343499570727,61.60860903390637,61.50999514721201,61.555511474609375,1870300,200.59819347881407,202.3193658995784,200.32142966093872,202.0598907470703,87454500,17.373332977294922,18.038000106811523,17.316667556762695,18.014667510986328,93462000
2017-03-28,61.61616661442396,61.61616661442396,61.41135770698792,61.44169998168945,1990800,201.75725376032582,203.95411602548558,201.64481140746744,203.5303192138672,93483900,18.468000411987305,18.711999893188477,18.333332061767578,18.496667861938477,119814000
2017-03-29,61.479678106049626,61.56311798095703,61.46450406304733,61.56311798095703,1356800,203.24481573132235,203.9540337080173,203.01993111637077,203.7205047607422,61950400,18.555999755859375,18.639999389648438,18.369333267211914,18.492000579833984,55143000
2017-03-30,61.51754454831221,61.525131562772295,61.41893650911662,61.464447021484375,1403500,203.65998362917261,204.56814009591145,203.48700458728308,204.36920166015625,56737900,18.535999298095703,18.799999237060547,18.480667114257812,18.527999877929688,62226000
2017-03-31,61.449286652160744,61.51755242945804,61.449286652160744,61.502384185791016,2399400,204.03193003110582,204.55952479613492,203.84164908650794,203.8935546875,73733100,18.582000732421875,18.64533233642578,18.42133331298828,18.553333282470703,49419000
2017-04-03,61.55105881165441,61.725894927978516,61.50545039863866,61.725894927978516,2142600,203.94540265571393,204.14432789174012,202.31072631325307,203.5388946533203,85546500,19.126667022705078,19.933332443237305,18.972000122070312,19.90133285522461,208329000
2017-04-04,61.71068625949902,61.71068625949902,61.63467031419578,61.657474517822266,1983200,203.25351822724852,203.75516679210006,202.8729563368468,203.66867065429688,56466200,19.792667388916016,20.320667266845703,19.635332107543945,20.246667861938477,152019000
2017-04-05,61.62712359389501,61.7563513995909,61.589112686502006,61.71074295043945,2050500,204.34327805151034,205.32062888253068,202.85563437139967,203.06321716308594,108800600,20.13599967956543,20.325332641601562,19.613332748413086,19.666667938232422,118213500
2017-04-06,61.71070866651133,61.748719552787044,61.61948601923779,61.73351287841797,1855300,203.20162468780876,204.15301621103774,202.76051286391876,203.6340789794922,69135800,19.79199981689453,20.12933349609375,19.606666564941406,19.913333892822266,82809000
2017-04-07,61.80188325798912,61.84749164633831,61.58143304823057,61.59663391113281,1608200,203.3832198328587,204.11839730552617,202.9421212677317,203.4264678955078,74412300,19.833332061767578,20.179332733154297,19.809999465942383,20.16933250427246,68694000
2017-04-10,61.66507785224605,61.718289593922805,61.627066979771996,61.657474517822266,1481700,203.56487877074764,204.343291194087,203.01998215593574,203.54757690429688,67615300,20.610000610351562,20.915332794189453,20.58066749572754,20.826000213623047,114967500
2017-04-11,61.75629566238097,61.88552915108933,61.74869812747957,61.85512161254883,1340500,203.16700087724368,203.4091742008586,201.8177457321159,203.30538940429688,88045300,20.892000198364258,20.898000717163086,20.366666793823242,20.58066749572754,85869000
2017-04-12,61.84751416807079,61.99954605102539,61.82470996559205,61.99954605102539,1801600,203.02862636532242,203.21890729142282,202.1896640631861,202.41453552246094,81864400,20.422666549682617,20.56333351135254,19.754667282104492,19.78933334350586,90760500
2017-04-13,62.0375627920989,62.12878541029066,61.9691443785438,62.09077453613281,1393500,202.0771889279115,202.81236631371326,201.09983825683594,201.09983825683594,92880400,19.780000686645508,20.492666244506836,19.68666648864746,20.266666412353516,139269000
2017-04-17,62.09838673740397,62.12879428114286,61.98435989829461,62.052772521972656,1494600,201.61881958860167,202.881591796875,201.41989433024537,202.881591796875,68405400,20.18000030517578,20.266666412353516,19.91200065612793,20.09600067138672,62080500
2017-04-18,62.121195760816654,62.31123857418203,62.121195760816654,62.27322769165039,1782800,202.14639206600955,202.8123752285135,201.59285121855888,202.276123046875,83225800,19.979999542236328,20.055999755859375,19.860000610351562,20.016666412353516,45535500
2017-04-19,62.204805343432014,62.204805343432014,62.1211860546447,62.1591911315918,1437000,202.83835390279546,203.2102582391283,201.67936643251812,201.9042510986328,68699900,20.163999557495117,20.441333770751953,20.140666961669922,20.368000030517578,58470000
2017-04-20,62.13641661190151,62.13641661190151,62.01479218805959,62.07560729980469,1425700,202.51833360852208,203.9886887153188,202.19832166519814,203.54757690429688,92572200,20.43400001525879,20.610000610351562,20.01533317565918,20.167333602905273,92241000
2017-04-21,62.12878541029066,62.174393819563974,62.07557366625675,62.09077453613281,1241700,203.46970747536926,203.52159986940245,202.5010142602025,202.89886474609375,110389800,20.133333206176758,20.426666259765625,20.027999877929688,20.373332977294922,67647000
2017-04-24,61.93874756741384,62.02236105785321,61.90073669023137,62.00716018676758,2665700,205.1390154286658,205.33795390885047,202.87295911968172,205.13037109375,119209900,20.614667892456055,20.703332901000977,20.40133285522461,20.53533363342285,76252500
2017-04-25,61.885522744143685,61.923527813650956,61.779093470447975,61.81710433959961,1670900,205.77038791146632,206.669886959925,205.68389178100873,206.3239288330078,76698300,20.53333282470703,20.93199920654297,20.390666961669922,20.91933250427246,101065500
2017-04-26,61.794314210736054,61.89313437353308,61.77151000390949,61.877933502197266,1876200,206.2893848768545,207.17159551281887,206.15100950446555,206.19424438476562,84702500,20.82466697692871,20.96666717529297,20.600000381469727,20.67799949645996,70425000
2017-04-27,61.89310779056687,61.97672704611377,61.85510272872758,61.92351531982422,1543100,206.5141745623842,206.6698517337253,205.83088956162,206.3671417236328,57410300,20.779333114624023,20.87266731262207,20.5,20.575332641601562,52029000
2017-04-28,61.87791274914233,62.022341277153025,61.847505217023304,61.991939544677734,2100000,206.62659161436042,206.65253780806938,205.78762949122824,205.91737365722656,63532800,20.655332565307617,20.98666763305664,20.53333282470703,20.937999725341797,67582500
2017-05-01,61.95991136541735,62.01323872955325,61.80756573295674,61.87612533569336,1478100,206.43637084960938,206.86018079937156,206.02121843190722,206.43637084960938,66882500,20.992000579833984,21.816667556762695,20.987333297729492,21.52199935913086,132444000
2017-05-02,61.883796249024165,61.99043945350233,61.853325931799155,61.982826232910156,1664300,206.5746968750638,206.69578351014485,206.10765219616655,206.51416015625,57375700,21.600000381469727,21.8439998626709,21.104000091552734,21.25933265686035,80742000
2017-05-03,62.005652705867725,62.04373622844549,61.86853923903159,61.914241790771484,2948400,206.51419754423213,206.60933800312412,205.58873915342298,206.26336669921875,73137700,21.17799949645996,21.435333251953125,20.696666717529297,20.73466682434082,107001000
2017-05-04,61.80759853207644,61.85330108374469,61.769509197941936,61.84568786621094,1216100,206.5660888673445,206.6439274612729,205.65793234581244,206.5055389404297,61462700,20.496000289916992,20.51799964904785,19.384000778198242,19.69733238220215,212280000
2017-05-05,61.853345438546384,61.88381576538086,61.777172527270515,61.88381576538086,1658900,206.87744394406326,207.33584434389297,206.43633221020283,207.31854248046875,62001300,19.866666793823242,20.56999969482422,19.786666870117188,20.55666732788086,122659500
2017-05-08,61.845716500695836,61.860948754432286,61.74668651074195,61.777156829833984,1832300,207.3618046589795,207.50883751445906,206.8601561651609,207.28396606445312,48385700,20.726667404174805,20.91933250427246,20.38800048828125,20.479333877563477,105097500
2017-05-09,61.73907180720032,61.777155346436544,61.7009824563451,61.74668502807617,2532200,207.54347565445931,207.74240093927168,206.7477481202938,207.09371948242188,51363200,20.625333786010742,21.465999603271484,20.606666564941406,21.417333602905273,145147500
2017-05-10,61.807575102785336,61.8532776371292,61.70855100783554,61.73902130126953,1845500,207.05045428669604,207.46560668945312,206.842871486589,207.46560668945312,54293800,21.437332153320312,21.700000762939453,21.20800018310547,21.681333541870117,86124000
2017-05-11,61.70097142857143,61.78476333618164,61.647649833875654,61.78476333618164,1421500,207.01586288180906,207.20614381507636,205.96067341458388,207.04180908203125,62358300,21.559999465942383,21.733333587646484,21.30666732788086,21.540000915527344,71307000
2017-05-12,61.921883948523615,61.99043780173917,61.8914136321105,61.967586517333984,1510300,206.79094123086725,207.08500691242796,206.42768129527087,206.69580078125,53912700,21.698667526245117,21.799999237060547,21.435333251953125,21.65399932861328,61824000
2017-05-15,61.92952983971728,61.99808372266504,61.92952983971728,61.9523811340332,1823500,207.11963353742098,207.95859581385963,207.10233167263556,207.83750915527344,61918900,21.225332260131836,21.34666633605957,20.8353328704834,21.058666229248047,114330000
2017-05-16,61.975201059611734,62.08946328497866,61.975201059611734,62.01329040527344,1760600,208.13156340453983,208.15750960156078,207.25801064410544,207.647216796875,51241800,21.172666549682617,21.33733367919922,21.00933265686035,21.134000778198242,62287500
2017-05-17,62.18087730484424,62.36369921621332,62.18087730484424,62.34846115112305,1987100,207.64724366280345,207.64724366280345,203.90218810458956,203.96273803710938,172174100,20.959333419799805,20.975332260131836,20.366666793823242,20.407333374023438,100678500
2017-05-18,62.363698982154986,62.37893123556906,62.26466899429698,62.29513931274414,1881800,203.88488106209277,205.631999962106,203.62540586744421,204.78439331054688,107047700,20.46666717529297,20.929332733154297,20.354000091552734,20.87066650390625,84807000
2017-05-19,62.3180024411044,62.3332405090332,62.234210502356305,62.3332405090332,1394700,205.268726412231,206.7823162173544,205.21683401621968,206.1163330078125,115011400,21.03333282470703,21.100000381469727,20.68000030517578,20.722000122070312,70314000
2017-05-22,62.31037372852788,62.31037372852788,62.26466534772459,62.279903411865234,1570700,206.62662010978983,207.32720702890853,206.55743904866105,207.16287231445312,61010600,20.85333251953125,20.95800018310547,20.453332901000977,20.690000534057617,64938000
2017-05-23,62.340814228004916,62.340814228004916,62.14276596338816,62.1503791809082,1679500,207.53478073115593,207.78561157318967,207.15421890010862,207.62127685546875,48341700,20.69733238220215,20.715333938598633,20.23200035095215,20.257333755493164,64776000
2017-05-24,62.18087342980699,62.2875166323169,62.14278989269269,62.279903411865234,1568700,207.85484941708714,208.20945192723073,207.51752238000833,208.1056671142578,46927700,20.43400001525879,20.733333587646484,20.360000610351562,20.681333541870117,75499500
2017-05-25,62.2875166323169,62.302754696457555,62.226581810610284,62.279903411865234,1108400,208.61593409813327,209.37705782517145,208.4083644980005,209.10028076171875,64071700,20.73466682434082,21.131332397460938,20.520666122436523,21.121999740600586,75210000
2017-05-26,62.28750286367556,62.317973173602745,62.25703836536576,62.310359954833984,952700,208.90999129615258,209.2213588810894,208.83215269928246,209.05703735351562,46629900,21.152000427246094,21.69933319091797,21.08733367919922,21.676000595092773,117033000
2017-05-30,62.36368801276412,62.401771545410156,62.32559866850011,62.401771545410156,1283300,208.73705395115405,209.1262602107397,208.58137672630332,208.8754425048828,35201900,21.733333587646484,22.41866683959961,21.71733283996582,22.34000015258789,116743500
2017-05-31,62.40178447186027,62.47034414341394,62.386552217970106,62.432254791259766,2290100,209.16947497747938,209.20407870913107,208.13158738469383,208.82351684570312,91796000,22.512666702270508,22.859333038330078,22.3439998626709,22.733999252319336,149451000
2017-06-01,62.37265685406334,62.456624916724834,62.357392580777464,62.44898986816406,1710900,209.28192375663733,210.5014479845229,208.99650235027323,210.48414611816406,68962000,22.933332443237305,22.992000579833984,22.486000061035156,22.691333770751953,114120000
2017-06-02,62.5864551374839,62.678058341667544,62.57119084870742,62.65515899658203,1795200,210.53604147612447,211.34041330489234,210.24197573118028,211.18472290039062,88666100,22.65133285522461,22.858667373657227,22.39533233642578,22.656667709350586,83853000
2017-06-05,62.57880573527501,62.601705072979854,62.54063628987381,62.55590057373047,1916200,211.01173560965785,211.29715700891515,210.83009901105527,211.02903747558594,44698800,22.566667556762695,23.229333877563477,22.28066635131836,23.154666900634766,101766000
2017-06-06,62.67802995031151,62.708564337874854,62.63223128088597,62.67039489746094,3262500,210.466845031661,211.02038598008141,210.27656409337987,210.3544158935547,50375400,22.979999542236328,23.965999603271484,22.6646671295166,23.523332595825195,166302000
2017-06-07,62.65515634031628,62.67042062844564,62.57118819600151,62.58645248413086,1743500,210.69168365933325,210.96844747433232,210.02570052088976,210.7435760498047,54144300,23.756000518798828,24.03333282470703,23.676000595092773,23.976667404174805,140970000
2017-06-08,62.57116854578428,62.57116854578428,62.44903098374092,62.54063415527344,1827800,210.83873725835193,211.32308388038217,210.31978690763057,210.84738159179688,65950700,24.25,24.793333053588867,24.014667510986328,24.666667938232422,135922500
2017-06-09,62.44142588730993,62.52539403770817,62.418520717694435,62.48722457885742,1404500,211.11553629639795,211.91125062202613,209.26463242652287,210.52740478515625,132256400,24.961332321166992,25.124666213989258,23.65333366394043,23.821332931518555,258921000
2017-06-12,62.43374877473163,62.555880477869636,62.41847867194073,62.4719123840332,2053900,210.28522084613712,210.5360385197835,209.63653943097975,210.48414611816406,86108100,23.865999221801758,24.299999237060547,23.374666213989258,23.93400001525879,157765500
2017-06-13,62.44905512000668,62.51012392463117,62.433790830771436,62.48722457885742,1515100,211.0203777650746,211.56527435779938,210.67441963482645,211.5133819580078,60067000,24.507999420166016,25.066667556762695,24.44066619873047,25.06333351135254,177118500
2017-06-14,62.75438066833103,62.845983856801034,62.65514824870229,62.716217041015625,2472800,211.7815241526878,211.79016848775927,210.42361129135838,211.2452850341797,78602300,25.4060001373291,25.616666793823242,25.08733367919922,25.37733268737793,192276000
2017-06-15,62.693282486528716,62.693282486528716,62.616949443840895,62.647483825683594,2063400,209.89595445720175,210.95980124210382,209.61919064469484,210.83871459960938,66464900,24.833332061767578,25.03066635131836,24.432666778564453,25.022666931152344,156397500
2017-06-16,62.65514824870229,62.72384627217436,62.64751319370298,62.716217041015625,1376200,210.99783260155976,211.04997806682266,210.00702897611282,210.8848419189453,84553100,25.198667526245117,25.200666427612305,24.67333221435547,24.760000228881836,100965000
2017-06-19,62.67039431108687,62.70092869836452,62.60169630759133,62.624595642089844,1776500,211.71048558799038,212.7012891020136,211.61488115848746,212.6404571533203,65123800,25.0,25.113332748413086,24.520000457763672,24.65333366394043,98239500
2017-06-20,62.678047589859645,62.75438066833103,62.65514824870229,62.716217041015625,1864100,212.28412717005747,212.29281365996601,211.18903265983135,211.20640563964844,56906400,25.1113338470459,25.2586669921875,24.648666381835938,24.81599998474121,111580500
2017-06-21,62.70859387277469,62.769662676663955,62.67042441438348,62.74675750732422,1249600,211.59751403942832,211.7104914506489,210.684928689232,211.1542510986328,55977600,24.956666946411133,25.132667541503906,24.534666061401367,25.093332290649414,73848000
2017-06-22,62.77724440017103,62.80014372833914,62.71618146633518,62.769615173339844,1195100,211.1629742389999,211.65836943369348,210.8848474012777,211.0586700439453,44148100,25.19933319091797,25.666667938232422,24.904666900634766,25.507333755493164,112947000
2017-06-23,62.76962875508623,62.807792369011615,62.7390943696428,62.78489303588867,1356000,211.11950584472999,211.64097374946985,210.73708809083058,211.3107147216797,66986800,25.496667861938477,25.799333572387695,25.290000915527344,25.56333351135254,96687000
2017-06-26,62.861230786533795,62.89176517425971,62.83069639880789,62.85359573364258,4665500,211.97992043403343,212.39711064820162,211.2411709623493,211.4497528076172,56700500,25.779333114624023,25.796667098999023,24.873332977294922,25.166000366210938,99061500
2017-06-27,62.73913466521097,62.73913466521097,62.624632102216,62.639896392822266,2374200,211.2324448471982,211.52795786080534,209.7288600990162,209.74624633789062,82247700,25.093332290649414,25.093332290649414,24.134666442871094,24.158000946044922,104946000
2017-06-28,62.655166507270806,62.670430797877074,62.5559282348821,62.639896392822266,1604300,210.76312587024884,211.82346100773714,210.52845805803364,211.62356567382812,70042600,24.44533348083496,24.78266716003418,24.167999267578125,24.749332427978516,94537500
2017-06-29,62.47195093515212,62.57118919301886,62.43378730229996,62.5101203918457,1548100,211.77132102248703,211.82346647947858,208.55555631046235,209.76364135742188,106949700,24.707332611083984,24.733333587646484,23.606666564941406,24.049999237060547,123315000
2017-06-30,62.49485172022231,62.51775106309578,62.410883580458915,62.464317321777344,1978100,210.57194686354703,210.94567811831612,209.96356102512635,210.15476989746094,86820700,24.247333526611328,24.451332092285156,23.974666595458984,24.107332229614258,87727500
2017-07-03,62.59380264339848,62.6014636054405,62.417501099367314,62.47115707397461,1092500,211.09342148732742,211.52798468158704,210.5111083984375,210.5111083984375,39153800,24.682666778564453,24.75666618347168,23.433332443237305,23.507999420166016,94581000
2017-07-05,62.46350738571572,62.532496999443026,62.43284598495517,62.50950241088867,1917100,210.8761560786922,211.2064151136477,210.0678615791739,210.99783325195312,54427600,23.14666748046875,23.14933204650879,21.755332946777344,21.805999755859375,255700500
2017-07-06,62.402219832587306,62.41754761615703,62.31790240278633,62.3638916015625,1827500,210.23297023107446,210.35464738842117,208.88582174928314,209.06834411621094,65400800,21.150667190551758,21.38599967956543,20.420000076293945,20.588666915893555,289867500
2017-07-07,62.36388633419903,62.38688093164495,62.3255581064115,62.34855270385742,2441500,209.64200107863726,210.571959502796,209.07706091762392,210.42420959472656,57972300,20.899999618530273,21.133333206176758,20.492000579833984,20.881332397460938,212653500
2017-07-10,62.40221187030156,62.43286743352948,62.36388364416729,62.37921142578125,2228800,210.42413268328576,211.02383184860827,210.119933226095,210.6501007080078,36663300,20.860000610351562,21.195999145507812,20.208667755126953,21.06999969482422,207313500
2017-07-11,62.40986364815191,62.47118646171137,62.37154127572629,62.44052505493164,1931500,210.6501802969023,210.80662995913784,209.32911759842563,210.49374389648438,50354600,21.066667556762695,21.818666458129883,20.953332901000977,21.814666748046875,173391000
2017-07-12,62.62453074230285,62.639864380277174,62.55554691562662,62.58620834350586,1378800,211.45842825120994,212.24063660467954,211.45842825120994,212.07550048828125,59610400,22.02666664123535,22.206666946411133,21.633333206176758,21.968000411987305,155191500
2017-07-13,62.578510613144125,62.58617742834418,62.471198592609504,62.56318283081055,1321400,212.0842090236191,212.54484491380276,211.85822769210736,212.43185424804688,39471600,22.007333755493164,22.106666564941406,21.33133316040039,21.560667037963867,128917500
2017-07-14,62.68585359806133,62.739509634832636,62.57087470553154,62.58620834350586,1201700,212.43186492959558,213.77901345016744,212.33626049879845,213.42266845703125,60262700,21.54599952697754,21.89466667175293,21.4146671295166,21.851999282836914,84378000
2017-07-17,62.63984791855747,62.69350394122801,62.59385871285926,62.670509338378906,1432500,213.34446098258874,213.72687872498506,213.2227838156278,213.3966064453125,33531900,21.702667236328125,21.80666732788086,20.89666748046875,21.30466651916504,148153500
2017-07-18,62.77780539813204,62.83146140713974,62.75481080113822,62.81612777709961,1607300,212.98805573976517,213.5616821911414,212.64909706609973,213.50953674316406,42742500,21.166667938232422,21.941999435424805,21.04400062561035,21.882667541503906,95605500
2017-07-19,62.83148883985183,62.85448344688527,62.80082741445093,62.823822021484375,1589100,213.8224585033008,214.6741985738077,213.81375875263902,214.66551208496094,51034300,21.881999969482422,22.110000610351562,21.54800033569336,21.68400001525879,95355000
2017-07-20,62.86979017915849,62.923446193622325,62.83146779629403,62.86212921142578,1646800,214.91756003256464,215.03923718954388,214.21356981991232,214.76112365722656,47135200,21.793333053588867,22.014667510986328,21.613332748413086,21.994667053222656,77493000
2017-07-21,62.900456593905744,62.97711306186162,62.900456593905744,62.93111801147461,1942000,214.18751329032523,214.5960037614684,213.96153193754682,214.56993103027344,82340800,21.964000701904297,22.083999633789062,21.719999313354492,21.893333435058594,73524000
2017-07-24,62.92346533997145,62.93113215810399,62.854481520984834,62.90047073364258,1417400,214.4917057542839,214.65684189782053,214.04845604938308,214.51779174804688,46622300,22.016000747680664,22.893333435058594,22.000667572021484,22.834667205810547,129556500
2017-07-25,62.77780154937506,62.7854683639251,62.655155908838644,62.66282272338867,1385000,215.26522896300702,215.3695331531979,214.81329276550863,215.0392608642578,54915600,23.0,23.040000915527344,22.27666664123535,22.639999389648438,104838000
2017-07-26,62.67049338011663,62.85445600413356,62.64749878312281,62.81612777709961,1583000,215.3260546559813,215.36081387501542,214.78720055915,215.0479278564453,47575400,22.69066619873047,23.03333282470703,22.541332244873047,22.92333221435547,72312000
2017-07-27,62.7394905090332,62.77781874421544,62.69350130526861,62.7394905090332,1224000,215.50855164233664,215.54331085727668,213.5269315835862,214.84800720214844,70766600,23.066667556762695,23.166667938232422,21.752666473388672,22.297332763671875,124536000
2017-07-28,62.731804589049545,62.85445022583008,62.731804589049545,62.85445022583008,1867100,214.36999645778127,214.7263414233966,213.9180603305673,214.59597778320312,50088400,22.459333419799805,22.639999389648438,22.167333602905273,22.33799934387207,73206000
2017-07-31,62.823803342918474,62.85446475920322,62.78548095861293,62.846797943115234,2561600,214.99583321403708,215.09143766624797,214.26577008541884,214.474365234375,65838700,22.366666793823242,22.766000747680664,21.402666091918945,21.564666748046875,128026500
2017-08-01,62.93300330467391,63.11003756963344,62.92530437541756,63.10234451293945,1783600,215.07402396682556,215.10878318749505,214.430865659001,214.9523468017578,55050400,21.53333282470703,21.6299991607666,21.075332641601562,21.30466651916504,124546500
2017-08-02,63.09462497845077,63.14080679378225,63.06383514404297,63.06383514404297,1336600,215.08277439886365,215.19576510780934,214.12672977352412,215.05670166015625,47211200,21.262666702270508,21.808000564575195,20.74799919128418,21.72599983215332,196372500
2017-08-03,63.14850126287967,63.24087075958271,63.11771143064532,63.19468307495117,1904800,214.94359049860486,214.96966322270134,214.36127755742876,214.639404296875,40856000,23.02199935913086,23.333332061767578,22.876667022705078,23.139333724975586,203025000
2017-08-04,63.12545919809801,63.12545919809801,63.00229977387005,63.094669342041016,1046700,215.12619831902103,215.36085292913972,214.64817608426753,215.0305938720703,60191800,23.133333206176758,23.81800079345703,22.886667251586914,23.79400062561035,139033500
2017-08-07,63.086954597461116,63.125443376026475,63.04847169145885,63.11774444580078,1257900,215.1000846337351,215.4303436279297,214.9957804539439,215.4303436279297,31995000,23.823333740234375,23.965333938598633,23.516666412353516,23.67799949645996,94867500
2017-08-08,63.11002983194311,63.11002983194311,62.99456939750348,63.033058166503906,1929000,215.1174127672828,216.33419735787277,214.52641333953756,214.90013122558594,61719400,23.8353328704834,24.57200050354004,23.82666778564453,24.347999572753906,111747000
2017-08-09,63.18705007163359,63.194749005864466,63.079288482666016,63.079288482666016,1808600,214.2135468227478,214.9436096862463,213.85720187920182,214.89146423339844,62632600,24.066667556762695,24.666667938232422,23.93000030517578,24.235332489013672,103381500
2017-08-10,63.10234285678398,63.17931452964023,63.071553013129034,63.17161560058594,1376700,214.05711915685916,214.18749606416483,211.8060851326242,211.8582305908203,120479500,24.106666564941406,24.44333267211914,23.643999099731445,23.69333267211914,106393500
2017-08-11,63.09467621896015,63.23322765003554,63.0792783529711,63.225528717041016,1153400,212.08417688094036,212.76209424910257,211.8495090960186,212.17108154296875,74869900,23.79800033569336,24.083999633789062,23.57466697692871,23.857999801635742,65487000
2017-08-14,63.1869876402453,63.22547640080499,63.140805825621946,63.17929458618164,2082000,213.44871624550768,214.49166511117897,213.41395703010485,214.27438354492188,73291900,24.308666229248047,24.51066780090332,24.17333221435547,24.253332138061523,67788000
2017-08-15,63.040766246150966,63.11003899333376,63.025368387290904,63.071556091308594,1419600,214.65679667125985,214.67418290949976,213.9441200451935,214.24830627441406,55242700,24.34666633605957,24.365999221801758,23.95800018310547,24.155332565307617,46276500
2017-08-16,63.05617125626512,63.217813572306895,63.03308033576825,63.16393280029297,1594800,214.76983547491596,215.16963947317822,214.19620884072893,214.62208557128906,56715500,24.200000762939453,24.433332443237305,24.167999267578125,24.194000244140625,51207000
2017-08-17,63.15620063820583,63.279354095458984,63.12541080575253,63.279354095458984,1723600,214.01363431728745,214.3265202710685,211.27587890625,211.27587890625,128490400,24.08066749572754,24.219999313354492,23.439332962036133,23.461332321166992,75415500
2017-08-18,63.31788245528992,63.34867230700023,63.19472304844868,63.24860382080078,1663100,211.1108015904025,212.23198209604297,210.50241575027266,210.9456787109375,136748000,23.527332305908203,23.600000381469727,23.053333282470703,23.163999557495117,81123000
2017-08-21,63.28705302171233,63.31784285416563,63.248564263005676,63.279354095458984,1258400,210.88478025367974,211.3714888029037,210.18079015485125,211.11074829101562,65469700,23.05466651916504,23.05466651916504,22.123332977294922,22.52400016784668,97431000
2017-08-22,63.26397607131313,63.271669126703465,63.194697464870565,63.202396392822266,1157400,211.6930974516388,213.47479574199497,211.6757112124789,213.318359375,63140100,22.742000579833984,22.81599998474121,22.4913330078125,22.75666618347168,64830000
2017-08-23,63.29476709040805,63.38713073730469,63.27167030612242,63.38713073730469,1237800,212.35361724999515,212.9793892079819,212.20586737961136,212.5535125732422,50203800,22.599332809448242,23.56599998474121,22.553333282470703,23.51799964904785,74317500
2017-08-24,63.29478073120117,63.36405348130277,63.27938287169233,63.29478073120117,1540200,212.93591815300553,213.09235450271285,211.84951040732693,212.05810546875,50741700,23.501333236694336,23.777332305908203,23.31599998474121,23.528667449951172,68770500
2017-08-25,63.30244077381858,63.387111339270184,63.27934986916082,63.37171936035156,1453100,212.8490123140098,213.46609778379067,212.4057627028584,212.5535125732422,64445900,23.615999221801758,23.71266746520996,23.15333366394043,23.203332901000977,52260000
2017-08-28,63.3717789577857,63.417960810532556,63.33329016545319,63.40256881713867,1408700,213.0837237566261,213.10979648839782,212.14506562739396,212.562255859375,40565600,23.152000427246094,23.156667709350586,22.648000717163086,23.04400062561035,56460000
2017-08-29,63.51806374850236,63.56425150311857,63.4180010465436,63.47188186645508,2054300,211.24984420711982,213.0663150587926,211.1368535401398,212.8055877685547,51135700,22.631999969482422,23.270000457763672,22.583332061767578,23.157333374023438,61105500
2017-08-30,63.456456413857595,63.471848408903554,63.41796761739395,63.464149475097656,1150700,212.78817339108335,214.08317622922343,212.60565105023682,213.81373596191406,62030800,23.31133270263672,23.564666748046875,23.133333206176758,23.545333862304688,51193500
2017-08-31,63.487209954522015,63.54878377204437,63.464113166318356,63.51799392700195,1696700,214.430836191857,215.34342143536554,213.84852317749608,215.10006713867188,103803900,23.56999969482422,23.895999908447266,23.521333694458008,23.726667404174805,61092000
2017-09-01,63.49020497353909,63.505635363486405,63.36679127880794,63.41307067871094,1471200,215.47379805521166,215.8301430332035,215.25651647279935,215.40426635742188,62007000,23.7413330078125,23.839332580566406,23.57933235168457,23.69333267211914,45742500
2017-09-05,63.59823285066986,63.706222106114005,63.54423822294778,63.67537307739258,2008400,214.90017245863578,215.12615379291992,212.89249275003215,213.8572235107422,91398800,23.586666107177734,23.69933319091797,23.05933380126953,23.305999755859375,57526500
2017-09-06,63.6984391511287,63.72929402915257,63.55959514250442,63.56731033325195,1586500,214.53513481681557,214.91755251446293,214.00496723813447,214.5872802734375,57916900,23.299999237060547,23.398666381835938,22.770666122436523,22.968666076660156,61371000
2017-09-07,63.65990174416965,63.798745824030284,63.64447723972703,63.76789093017578,1899100,214.89150580151696,214.90889204310074,214.1527430450965,214.5612335205078,58034700,23.065332412719727,23.498666763305664,22.89666748046875,23.374000549316406,63588000
2017-09-08,63.767947448767956,63.767947448767956,63.67538857013724,63.69852828979492,2702200,214.2743705912912,214.76977889807915,214.06578878785504,214.30914306640625,63832800,23.266000747680664,23.318666458129883,22.81999969482422,22.893333435058594,48952500
2017-09-11,63.57504194996038,63.6136120322675,63.48248316837258,63.50562286376953,1423100,215.57811163769642,216.67321941576003,215.56073865778382,216.59500122070312,71364800,23.42333221435547,24.247333526611328,23.333332061767578,24.246000289916992,115006500
